"Date (dd/mm/yyyy)","Petrol: Delhi (Rs./litre)","Petrol: Mumbai (Rs./litre)","Petrol: Chennai (Rs./litre)","Petrol: Kolkata (Rs./litre)","Diesel: Delhi (Rs./litre)","Diesel: Mumbai (Rs./litre)","Diesel: Chennai (Rs./litre)","Diesel: Kolkata (Rs./litre)"
"22/02/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"23/02/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"24/02/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"25/02/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"26/02/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"27/02/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"28/02/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"01/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"02/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"03/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"04/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"05/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"06/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"07/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"08/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"09/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"10/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"11/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"12/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"13/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"14/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"15/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"16/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"17/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"18/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"19/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"20/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"21/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"22/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"23/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"24/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"25/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"26/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"27/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"28/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"29/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"30/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"31/03/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"01/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"02/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"03/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"04/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"05/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"06/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"07/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"08/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"09/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"10/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"11/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"12/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"13/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"14/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"15/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"16/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"17/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"18/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"19/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"20/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"21/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"22/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"23/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"24/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"25/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"26/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"27/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"28/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"29/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"30/04/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"01/05/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"02/05/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"03/05/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"04/05/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"05/05/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"06/05/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"07/05/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"08/05/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"09/05/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"10/05/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"11/05/2025",94.770000,103.500000,100.800000,105.010000,87.670000,90.030000,92.390000,91.820000
"12/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"13/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"14/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"15/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"16/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"17/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"18/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"19/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"20/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"21/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"22/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"23/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"24/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"25/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"26/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"27/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"28/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"29/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"30/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"31/05/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"01/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"02/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"03/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"04/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"05/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"06/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"07/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"08/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"09/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"10/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"11/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"12/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"13/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"14/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"15/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"16/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"17/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"18/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"19/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"20/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"21/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"22/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"23/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"24/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"25/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"26/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"27/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"28/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"29/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"30/06/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"01/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"02/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"03/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"04/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"05/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"06/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"07/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"08/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"09/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"10/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"11/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"12/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"13/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"14/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"15/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"16/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"17/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"18/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"19/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"20/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"21/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"22/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"23/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"24/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"25/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"26/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"27/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"28/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"29/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"30/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"31/07/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"01/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"02/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"03/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"04/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"05/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"06/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"07/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"08/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"09/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"10/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"11/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"12/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"13/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"14/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"15/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"16/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"17/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"18/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"19/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"20/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
"21/08/2025",94.770000,103.500000,100.800000,105.410000,87.670000,90.030000,92.390000,92.020000
