"YYYYMM","Country","Fuel","Value"
201305,"Switzerland","NonPluginHybrid",520
201305,"Switzerland","PluginHybrid",27
201305,"Switzerland","BatteryElectric",67
201305,"Switzerland","Others",82
201306,"Switzerland","Diesel",10524
201306,"Switzerland","Petrol",17854
201306,"Switzerland","NonPluginHybrid",474
201306,"Switzerland","PluginHybrid",25
201306,"Switzerland","BatteryElectric",179
201306,"Switzerland","Others",84
201307,"Switzerland","Diesel",9991
201307,"Switzerland","Petrol",15555
201307,"Switzerland","NonPluginHybrid",524
201307,"Switzerland","PluginHybrid",34
201307,"Switzerland","BatteryElectric",107
201307,"Switzerland","Others",70
201308,"Switzerland","Diesel",7496
201308,"Switzerland","Petrol",12860
201308,"Switzerland","NonPluginHybrid",521
201308,"Switzerland","PluginHybrid",34
201308,"Switzerland","BatteryElectric",113
201308,"Switzerland","Others",56
201309,"Switzerland","Diesel",8416
201309,"Switzerland","Petrol",13526
201309,"Switzerland","NonPluginHybrid",494
201309,"Switzerland","PluginHybrid",50
201309,"Switzerland","BatteryElectric",135
201309,"Switzerland","Others",85
201310,"Switzerland","Diesel",10158
201310,"Switzerland","Petrol",15598
201310,"Switzerland","NonPluginHybrid",548
201310,"Switzerland","PluginHybrid",41
201310,"Switzerland","BatteryElectric",125
201310,"Switzerland","Others",67
201311,"Switzerland","Diesel",9289
201311,"Switzerland","Petrol",14809
201311,"Switzerland","NonPluginHybrid",496
201311,"Switzerland","PluginHybrid",73
201311,"Switzerland","BatteryElectric",176
201311,"Switzerland","Others",101
201312,"Switzerland","Diesel",11215
201312,"Switzerland","Petrol",17479
201312,"Switzerland","NonPluginHybrid",622
201312,"Switzerland","PluginHybrid",85
201312,"Switzerland","BatteryElectric",273
201312,"Switzerland","Others",43
201401,"Switzerland","Diesel",8343
201401,"Switzerland","Petrol",12031
201401,"Switzerland","NonPluginHybrid",409
201401,"Switzerland","PluginHybrid",54
201401,"Switzerland","BatteryElectric",109
201401,"Switzerland","Others",31
201402,"Switzerland","Diesel",8779
201402,"Switzerland","Petrol",13115
201402,"Switzerland","NonPluginHybrid",404
201402,"Switzerland","PluginHybrid",37
201402,"Switzerland","BatteryElectric",81
201402,"Switzerland","Others",38
201403,"Switzerland","Diesel",9616
201403,"Switzerland","Petrol",16266
201403,"Switzerland","NonPluginHybrid",643
201403,"Switzerland","PluginHybrid",53
201403,"Switzerland","BatteryElectric",237
201403,"Switzerland","Others",64
201404,"Switzerland","Diesel",10036
201404,"Switzerland","Petrol",16991
201404,"Switzerland","NonPluginHybrid",574
201404,"Switzerland","PluginHybrid",80
201404,"Switzerland","BatteryElectric",161
201404,"Switzerland","Others",63
201405,"Switzerland","Diesel",9429
201405,"Switzerland","Petrol",15847
201405,"Switzerland","NonPluginHybrid",537
201405,"Switzerland","PluginHybrid",40
201405,"Switzerland","BatteryElectric",170
201405,"Switzerland","Others",68
201406,"Switzerland","Diesel",10237
201406,"Switzerland","Petrol",16993
201406,"Switzerland","NonPluginHybrid",428
201406,"Switzerland","PluginHybrid",86
201406,"Switzerland","BatteryElectric",182
201406,"Switzerland","Others",86
201407,"Switzerland","Diesel",10397
201407,"Switzerland","Petrol",16398
201407,"Switzerland","NonPluginHybrid",501
201407,"Switzerland","PluginHybrid",54
201407,"Switzerland","BatteryElectric",166
201407,"Switzerland","Others",94
201408,"Switzerland","Diesel",7216
201408,"Switzerland","Petrol",12034
201408,"Switzerland","NonPluginHybrid",319
201408,"Switzerland","PluginHybrid",63
201408,"Switzerland","BatteryElectric",128
201408,"Switzerland","Others",96
201409,"Switzerland","Diesel",7818
201409,"Switzerland","Petrol",13179
201409,"Switzerland","NonPluginHybrid",505
201409,"Switzerland","PluginHybrid",97
201409,"Switzerland","BatteryElectric",134
201409,"Switzerland","Others",88
201410,"Switzerland","Diesel",9670
201410,"Switzerland","Petrol",15688
201410,"Switzerland","NonPluginHybrid",614
201410,"Switzerland","PluginHybrid",78
201410,"Switzerland","BatteryElectric",126
201410,"Switzerland","Others",225
201411,"Switzerland","Diesel",9347
201411,"Switzerland","Petrol",13544
201411,"Switzerland","NonPluginHybrid",463
201411,"Switzerland","PluginHybrid",86
201411,"Switzerland","BatteryElectric",161
201411,"Switzerland","Others",94
201412,"Switzerland","Diesel",12416
201412,"Switzerland","Petrol",18789
201412,"Switzerland","NonPluginHybrid",688
201412,"Switzerland","PluginHybrid",80
201412,"Switzerland","BatteryElectric",293
201412,"Switzerland","Others",116
201501,"Switzerland","Diesel",7865
201501,"Switzerland","Petrol",10595
201501,"Switzerland","NonPluginHybrid",353
201501,"Switzerland","PluginHybrid",112
201501,"Switzerland","BatteryElectric",146
201501,"Switzerland","Others",58
201502,"Switzerland","Diesel",9167
201502,"Switzerland","Petrol",13121
201502,"Switzerland","NonPluginHybrid",438
201502,"Switzerland","PluginHybrid",193
201502,"Switzerland","BatteryElectric",100
201502,"Switzerland","Others",69
201503,"Switzerland","Diesel",11937
201503,"Switzerland","Petrol",18802
201503,"Switzerland","NonPluginHybrid",833
201503,"Switzerland","PluginHybrid",222
201503,"Switzerland","BatteryElectric",369
201503,"Switzerland","Others",103
201504,"Switzerland","Diesel",10669
201504,"Switzerland","Petrol",17289
201504,"Switzerland","NonPluginHybrid",702
201504,"Switzerland","PluginHybrid",205
201504,"Switzerland","BatteryElectric",364
201504,"Switzerland","Others",110
201505,"Switzerland","Diesel",10260
201505,"Switzerland","Petrol",16415
201505,"Switzerland","NonPluginHybrid",611
201505,"Switzerland","PluginHybrid",166
201505,"Switzerland","BatteryElectric",380
201505,"Switzerland","Others",93
201506,"Switzerland","Diesel",12705
201506,"Switzerland","Petrol",19347
201506,"Switzerland","NonPluginHybrid",576
201506,"Switzerland","PluginHybrid",188
201506,"Switzerland","BatteryElectric",502
201506,"Switzerland","Others",174
201507,"Switzerland","Diesel",11768
201507,"Switzerland","Petrol",17240
201507,"Switzerland","NonPluginHybrid",473
201507,"Switzerland","PluginHybrid",245
201507,"Switzerland","BatteryElectric",360
201507,"Switzerland","Others",89
201508,"Switzerland","Diesel",9246
201508,"Switzerland","Petrol",13546
201508,"Switzerland","NonPluginHybrid",440
201508,"Switzerland","PluginHybrid",123
201508,"Switzerland","BatteryElectric",264
201508,"Switzerland","Others",66
201509,"Switzerland","Diesel",9508
201509,"Switzerland","Petrol",13774
201509,"Switzerland","NonPluginHybrid",478
201509,"Switzerland","PluginHybrid",128
201509,"Switzerland","BatteryElectric",318
201509,"Switzerland","Others",67
201510,"Switzerland","Diesel",10188
201510,"Switzerland","Petrol",14201
201510,"Switzerland","NonPluginHybrid",499
201510,"Switzerland","PluginHybrid",202
201510,"Switzerland","BatteryElectric",267
201510,"Switzerland","Others",90
201511,"Switzerland","Diesel",10953
201511,"Switzerland","Petrol",14149
201511,"Switzerland","NonPluginHybrid",443
201511,"Switzerland","PluginHybrid",155
201511,"Switzerland","BatteryElectric",420
201511,"Switzerland","Others",71
201512,"Switzerland","Diesel",13633
201512,"Switzerland","Petrol",16990
201512,"Switzerland","NonPluginHybrid",447
201512,"Switzerland","PluginHybrid",553
201512,"Switzerland","BatteryElectric",392
201512,"Switzerland","Others",118
201601,"Switzerland","Diesel",8905
201601,"Switzerland","Petrol",11130
201601,"Switzerland","NonPluginHybrid",398
201601,"Switzerland","PluginHybrid",249
201601,"Switzerland","BatteryElectric",239
201601,"Switzerland","Others",40
201602,"Switzerland","Diesel",9346
201602,"Switzerland","Petrol",12885
201602,"Switzerland","NonPluginHybrid",517
201602,"Switzerland","PluginHybrid",221
201602,"Switzerland","BatteryElectric",160
201602,"Switzerland","Others",63
201603,"Switzerland","Diesel",10997
201603,"Switzerland","Petrol",17102
201603,"Switzerland","NonPluginHybrid",710
201603,"Switzerland","PluginHybrid",261
201603,"Switzerland","BatteryElectric",436
201603,"Switzerland","Others",56
201604,"Switzerland","Diesel",11375
201604,"Switzerland","Petrol",16500
201604,"Switzerland","NonPluginHybrid",628
201604,"Switzerland","PluginHybrid",220
201604,"Switzerland","BatteryElectric",239
201604,"Switzerland","Others",67
201605,"Switzerland","Diesel",10240
201605,"Switzerland","Petrol",14832
201605,"Switzerland","NonPluginHybrid",629
201605,"Switzerland","PluginHybrid",204
201605,"Switzerland","BatteryElectric",193
201605,"Switzerland","Others",79
201606,"Switzerland","Diesel",12646
201606,"Switzerland","Petrol",17430
201606,"Switzerland","NonPluginHybrid",656
201606,"Switzerland","PluginHybrid",246
201606,"Switzerland","BatteryElectric",388
201606,"Switzerland","Others",98
201607,"Switzerland","Diesel",10596
201607,"Switzerland","Petrol",14462
201607,"Switzerland","NonPluginHybrid",620
201607,"Switzerland","PluginHybrid",303
201607,"Switzerland","BatteryElectric",143
201607,"Switzerland","Others",65
201608,"Switzerland","Diesel",8678
201608,"Switzerland","Petrol",12156
201608,"Switzerland","NonPluginHybrid",562
201608,"Switzerland","PluginHybrid",201
201608,"Switzerland","BatteryElectric",294
201608,"Switzerland","Others",54
201609,"Switzerland","Diesel",9969
201609,"Switzerland","Petrol",14518
201609,"Switzerland","NonPluginHybrid",849
201609,"Switzerland","PluginHybrid",276
201609,"Switzerland","BatteryElectric",482
201609,"Switzerland","Others",86
201610,"Switzerland","Diesel",9105
201610,"Switzerland","Petrol",12994
201610,"Switzerland","NonPluginHybrid",639
201610,"Switzerland","PluginHybrid",244
201610,"Switzerland","BatteryElectric",211
201610,"Switzerland","Others",161
201611,"Switzerland","Diesel",10396
201611,"Switzerland","Petrol",14643
201611,"Switzerland","NonPluginHybrid",711
201611,"Switzerland","PluginHybrid",253
201611,"Switzerland","BatteryElectric",176
201611,"Switzerland","Others",91
201612,"Switzerland","Diesel",13342
201612,"Switzerland","Petrol",20014
201612,"Switzerland","NonPluginHybrid",721
201612,"Switzerland","PluginHybrid",269
201612,"Switzerland","BatteryElectric",564
201612,"Switzerland","Others",98
201701,"Switzerland","Diesel",8287
201701,"Switzerland","Petrol",10712
201701,"Switzerland","NonPluginHybrid",446
201701,"Switzerland","PluginHybrid",189
201701,"Switzerland","BatteryElectric",313
201701,"Switzerland","Others",47
201702,"Switzerland","Diesel",9087
201702,"Switzerland","Petrol",13036
201702,"Switzerland","NonPluginHybrid",567
201702,"Switzerland","PluginHybrid",164
201702,"Switzerland","BatteryElectric",213
201702,"Switzerland","Others",56
201703,"Switzerland","Diesel",11021
201703,"Switzerland","Petrol",18231
201703,"Switzerland","NonPluginHybrid",762
201703,"Switzerland","PluginHybrid",231
201703,"Switzerland","BatteryElectric",585
201703,"Switzerland","Others",62
201704,"Switzerland","Diesel",9565
201704,"Switzerland","Petrol",15215
201704,"Switzerland","NonPluginHybrid",700
201704,"Switzerland","PluginHybrid",234
201704,"Switzerland","BatteryElectric",235
201704,"Switzerland","Others",46
201705,"Switzerland","Diesel",10276
201705,"Switzerland","Petrol",16749
201705,"Switzerland","NonPluginHybrid",737
201705,"Switzerland","PluginHybrid",276
201705,"Switzerland","BatteryElectric",281
201705,"Switzerland","Others",56
201706,"Switzerland","Diesel",12196
201706,"Switzerland","Petrol",18211
201706,"Switzerland","NonPluginHybrid",872
201706,"Switzerland","PluginHybrid",309
201706,"Switzerland","BatteryElectric",500
201706,"Switzerland","Others",53
201707,"Switzerland","Diesel",9271
201707,"Switzerland","Petrol",14349
201707,"Switzerland","NonPluginHybrid",567
201707,"Switzerland","PluginHybrid",260
201707,"Switzerland","BatteryElectric",263
201707,"Switzerland","Others",88
201708,"Switzerland","Diesel",7894
201708,"Switzerland","Petrol",13817
201708,"Switzerland","NonPluginHybrid",658
201708,"Switzerland","PluginHybrid",342
201708,"Switzerland","BatteryElectric",337
201708,"Switzerland","Others",63
201709,"Switzerland","Diesel",8361
201709,"Switzerland","Petrol",14409
201709,"Switzerland","NonPluginHybrid",889
201709,"Switzerland","PluginHybrid",326
201709,"Switzerland","BatteryElectric",562
201709,"Switzerland","Others",59
201710,"Switzerland","Diesel",8313
201710,"Switzerland","Petrol",14799
201710,"Switzerland","NonPluginHybrid",755
201710,"Switzerland","PluginHybrid",280
201710,"Switzerland","BatteryElectric",366
201710,"Switzerland","Others",101
201711,"Switzerland","Diesel",8513
201711,"Switzerland","Petrol",16208
201711,"Switzerland","NonPluginHybrid",728
201711,"Switzerland","PluginHybrid",361
201711,"Switzerland","BatteryElectric",725
201711,"Switzerland","Others",52
201712,"Switzerland","Diesel",11064
201712,"Switzerland","Petrol",17901
201712,"Switzerland","NonPluginHybrid",686
201712,"Switzerland","PluginHybrid",507
201712,"Switzerland","BatteryElectric",549
201712,"Switzerland","Others",89
201801,"Switzerland","Diesel",7601
201801,"Switzerland","Petrol",13366
201801,"Switzerland","NonPluginHybrid",614
201801,"Switzerland","PluginHybrid",306
201801,"Switzerland","BatteryElectric",262
201801,"Switzerland","Others",109
201802,"Switzerland","Diesel",7070
201802,"Switzerland","Petrol",14071
201802,"Switzerland","NonPluginHybrid",626
201802,"Switzerland","PluginHybrid",248
201802,"Switzerland","BatteryElectric",418
201802,"Switzerland","Others",103
201803,"Switzerland","Diesel",8450
201803,"Switzerland","Petrol",18146
201803,"Switzerland","NonPluginHybrid",849
201803,"Switzerland","PluginHybrid",355
201803,"Switzerland","BatteryElectric",691
201803,"Switzerland","Others",90
201804,"Switzerland","Diesel",7511
201804,"Switzerland","Petrol",17312
201804,"Switzerland","NonPluginHybrid",1015
201804,"Switzerland","PluginHybrid",267
201804,"Switzerland","BatteryElectric",304
201804,"Switzerland","Others",149
201805,"Switzerland","Diesel",8685
201805,"Switzerland","Petrol",17720
201805,"Switzerland","NonPluginHybrid",856
201805,"Switzerland","PluginHybrid",322
201805,"Switzerland","BatteryElectric",288
201805,"Switzerland","Others",71
201806,"Switzerland","Diesel",9399
201806,"Switzerland","Petrol",20044
201806,"Switzerland","NonPluginHybrid",912
201806,"Switzerland","PluginHybrid",489
201806,"Switzerland","BatteryElectric",590
201806,"Switzerland","Others",102
201807,"Switzerland","Diesel",7616
201807,"Switzerland","Petrol",16240
201807,"Switzerland","NonPluginHybrid",892
201807,"Switzerland","PluginHybrid",307
201807,"Switzerland","BatteryElectric",245
201807,"Switzerland","Others",79
201808,"Switzerland","Diesel",6234
201808,"Switzerland","Petrol",13796
201808,"Switzerland","NonPluginHybrid",907
201808,"Switzerland","PluginHybrid",348
201808,"Switzerland","BatteryElectric",334
201808,"Switzerland","Others",61
201809,"Switzerland","Diesel",5885
201809,"Switzerland","Petrol",12680
201809,"Switzerland","NonPluginHybrid",1063
201809,"Switzerland","PluginHybrid",268
201809,"Switzerland","BatteryElectric",546
201809,"Switzerland","Others",20
201810,"Switzerland","Diesel",5996
201810,"Switzerland","Petrol",14680
201810,"Switzerland","NonPluginHybrid",1124
201810,"Switzerland","PluginHybrid",402
201810,"Switzerland","BatteryElectric",453
201810,"Switzerland","Others",11
201811,"Switzerland","Diesel",7164
201811,"Switzerland","Petrol",14777
201811,"Switzerland","NonPluginHybrid",1172
201811,"Switzerland","PluginHybrid",340
201811,"Switzerland","BatteryElectric",518
201811,"Switzerland","Others",15
201812,"Switzerland","Diesel",8749
201812,"Switzerland","Petrol",16015
201812,"Switzerland","NonPluginHybrid",1198
201812,"Switzerland","PluginHybrid",552
201812,"Switzerland","BatteryElectric",762
201812,"Switzerland","Others",27
201901,"Switzerland","Diesel",6793
201901,"Switzerland","Petrol",12709
201901,"Switzerland","NonPluginHybrid",1062
201901,"Switzerland","PluginHybrid",266
201901,"Switzerland","BatteryElectric",453
201901,"Switzerland","Others",11
201902,"Switzerland","Diesel",6619
201902,"Switzerland","Petrol",13921
201902,"Switzerland","NonPluginHybrid",1049
201902,"Switzerland","PluginHybrid",207
201902,"Switzerland","BatteryElectric",751
201902,"Switzerland","Others",22
201903,"Switzerland","Diesel",7252
201903,"Switzerland","Petrol",18367
201903,"Switzerland","NonPluginHybrid",1508
201903,"Switzerland","PluginHybrid",308
201903,"Switzerland","BatteryElectric",1920
201903,"Switzerland","Others",60
201904,"Switzerland","Diesel",7397
201904,"Switzerland","Petrol",17990
201904,"Switzerland","NonPluginHybrid",1561
201904,"Switzerland","PluginHybrid",274
201904,"Switzerland","BatteryElectric",1047
201904,"Switzerland","Others",114
201905,"Switzerland","Diesel",7512
201905,"Switzerland","Petrol",17751
201905,"Switzerland","NonPluginHybrid",1892
201905,"Switzerland","PluginHybrid",248
201905,"Switzerland","BatteryElectric",699
201905,"Switzerland","Others",175
201906,"Switzerland","Diesel",7582
201906,"Switzerland","Petrol",17628
201906,"Switzerland","NonPluginHybrid",1832
201906,"Switzerland","PluginHybrid",210
201906,"Switzerland","BatteryElectric",1158
201906,"Switzerland","Others",145
201907,"Switzerland","Diesel",6449
201907,"Switzerland","Petrol",15877
201907,"Switzerland","NonPluginHybrid",1894
201907,"Switzerland","PluginHybrid",268
201907,"Switzerland","BatteryElectric",684
201907,"Switzerland","Others",104
201908,"Switzerland","Diesel",4946
201908,"Switzerland","Petrol",12262
201908,"Switzerland","NonPluginHybrid",1659
201908,"Switzerland","PluginHybrid",238
201908,"Switzerland","BatteryElectric",622
