"YYYYMM","ISO3","Coal (MtCO2)","Oil (MtCO2)","Gas (MtCO2)","Cement (MtCO2)"
201012,"SVN",0.453463,0.698313,0.224384,
201101,"SVN",0.688806,0.610800,0.221996,
201102,"SVN",0.473944,0.618697,0.203373,
201103,"SVN",0.611705,0.666888,0.192966,
201104,"SVN",0.490526,0.588884,0.120282,
201105,"SVN",0.437519,0.615683,0.114038,
201106,"SVN",0.397410,0.627451,0.093334,
201107,"SVN",0.409457,0.650502,0.087089,
201108,"SVN",0.508384,0.500131,0.091252,
201109,"SVN",0.576556,0.716150,0.099523,
201110,"SVN",0.673499,0.758464,0.155556,
201111,"SVN",0.593139,0.660714,0.188694,
201112,"SVN",0.465582,0.647318,0.182504,
201201,"SVN",0.700463,0.680619,0.216064,
201202,"SVN",0.529947,0.635763,0.237267,
201203,"SVN",0.502959,0.658454,0.154635,
201204,"SVN",0.387647,0.646073,0.129235,
201205,"SVN",0.552028,0.614357,0.097458,
201206,"SVN",0.397460,0.610954,0.088954,
201207,"SVN",0.440421,0.520521,0.093206,
201208,"SVN",0.508684,0.661676,0.103780,
201209,"SVN",0.488238,0.623922,0.101654,
201210,"SVN",0.478425,0.676979,0.127109,
201211,"SVN",0.637900,0.567327,0.152509,
201212,"SVN",0.368019,0.570065,0.182160,
201301,"SVN",0.562465,0.585698,0.214012,
201302,"SVN",0.466251,0.537640,0.195992,
201303,"SVN",0.445027,0.566811,0.199931,
201304,"SVN",0.290800,0.525783,0.131204,
201305,"SVN",0.330418,0.647032,0.100764,
201306,"SVN",0.413899,0.597749,0.085249,
201307,"SVN",0.628967,0.605014,0.084097,
201308,"SVN",0.505127,0.516946,0.081439,
201309,"SVN",0.561050,0.591358,0.097994,
201310,"SVN",0.540500,0.675075,0.110069,
201311,"SVN",0.469754,0.666689,0.156337,
201312,"SVN",0.526351,0.587074,0.189183,
201401,"SVN",0.439663,0.542392,0.175275,
201402,"SVN",0.399040,0.551815,0.164947,
201403,"SVN",0.427442,0.538637,0.143932,
201404,"SVN",0.320377,0.587863,0.114686,
201405,"SVN",0.419782,0.545186,0.098733,
201406,"SVN",0.408422,0.541958,0.084723,
201407,"SVN",0.419782,0.597279,0.086308,
201408,"SVN",0.372059,0.613627,0.080684,
201409,"SVN",0.348779,0.626758,0.090757,
201410,"SVN",0.403300,0.640173,0.114430,
201411,"SVN",0.249933,0.574739,0.149812,
201412,"SVN",0.296795,0.584286,0.186524,
201501,"SVN",0.391486,0.560797,0.199969,
201502,"SVN",0.346427,0.547713,0.185168,
201503,"SVN",0.375108,0.584481,0.168311,
201504,"SVN",0.402958,0.584752,0.124730,
201505,"SVN",0.279633,0.567645,0.095077,
201506,"SVN",0.352163,0.567771,0.088087,
201507,"SVN",0.553530,0.611250,0.087470,
201508,"SVN",0.362806,0.617936,0.079093,
201509,"SVN",0.413826,0.648998,0.095488,
201510,"SVN",0.344993,0.622189,0.129047,
201511,"SVN",0.349295,0.476639,0.154127,
201512,"SVN",0.443111,0.482047,0.180234,
201601,"SVN",0.377432,0.583555,0.211463,
201602,"SVN",0.318798,0.620312,0.171811,
201603,"SVN",0.351047,0.567045,0.171507,
201604,"SVN",0.261630,0.576933,0.121335,
201605,"SVN",0.310003,0.580140,0.107679,
201606,"SVN",0.377432,0.573357,0.094630,
201607,"SVN",0.551869,0.583367,0.091241,
201608,"SVN",0.397954,0.655757,0.090382,
201609,"SVN",0.472006,0.620105,0.097159,
201610,"SVN",0.549697,0.673004,0.142628,
201611,"SVN",0.397247,0.573829,0.173531,
201612,"SVN",0.598777,0.632367,0.215510,
201701,"SVN",0.576147,0.516151,0.264113,
201702,"SVN",0.448034,0.576661,0.189525,
201703,"SVN",0.460267,0.618850,0.161649,
201704,"SVN",0.348674,0.587109,0.127208,
201705,"SVN",0.342782,0.611846,0.107160,
201706,"SVN",0.303085,0.598185,0.095444,
201707,"SVN",0.460892,0.629149,0.092465,
201708,"SVN",0.448363,0.632272,0.093828,
201709,"SVN",0.331962,0.667895,0.112109,
201710,"SVN",0.382876,0.671537,0.138268,
201711,"SVN",0.409339,0.611805,0.182000,
201712,"SVN",0.394285,0.590451,0.204978,
201801,"SVN",0.395701,0.657919,0.200144,
201802,"SVN",0.492042,0.549561,0.214174,
201803,"SVN",0.487069,0.670577,0.204922,
201804,"SVN",0.327875,0.577343,0.119483,
201805,"SVN",0.195287,0.598052,0.108420,
201806,"SVN",0.180608,0.591299,0.097859,
201807,"SVN",0.377626,0.647151,0.094339,
201808,"SVN",0.443143,0.587114,0.088908,
201809,"SVN",0.442140,0.637141,0.102637,
201810,"SVN",0.526547,0.657809,0.135374,
201811,"SVN",0.509584,0.545805,0.163434,
201812,"SVN",0.414470,0.632875,0.202307,
201901,"SVN",0.477468,0.607257,0.231706,
201902,"SVN",0.390085,0.525964,0.185284,
201903,"SVN",0.320750,0.579289,0.171086,
201904,"SVN",0.275055,0.582072,0.139165,
201905,"SVN",0.314785,0.561199,0.130807,
201906,"SVN",0.320450,0.600112,0.095462,
201907,"SVN",0.456480,0.606512,0.094858,
201908,"SVN",0.324932,0.606402,0.106941,
201909,"SVN",0.312939,0.642533,0.110063,
201910,"SVN",0.532712,0.617548,0.139416,
201911,"SVN",0.368802,0.550666,0.164138,
201912,"SVN",0.435780,0.575066,0.192434,
202001,"SVN",0.337400,0.552500,0.225799,
202002,"SVN",0.333082,0.494235,0.180105,
202003,"SVN",0.278959,0.463404,0.179853,
202004,"SVN",0.226552,0.341279,0.125696,
202005,"SVN",0.199236,0.601829,0.104516,
202006,"SVN",0.324639,0.542189,0.087931,
202007,"SVN",0.422841,0.561728,0.100909,
202008,"SVN",0.370479,0.521251,0.096013,
202009,"SVN",0.353001,0.575631,0.110973,
202010,"SVN",0.547267,0.521744,0.148734,
202011,"SVN",0.516022,0.413565,0.198030,
202012,"SVN",0.481669,0.426618,0.204218,
202101,"SVN",0.429623,0.441475,0.220758,
202102,"SVN",0.325890,0.455638,0.190488,
202103,"SVN",0.391997,0.539637,0.193926,
202104,"SVN",0.327179,0.495504,0.168491,
202105,"SVN",0.231240,0.506302,0.130509,
202106,"SVN",0.168843,0.553642,0.105191,
202107,"SVN",0.213239,0.587477,0.094825,
202108,"SVN",0.377679,0.597546,0.093378,
202109,"SVN",0.294795,0.615212,0.102109,
202110,"SVN",0.357947,0.625626,0.154962,
202111,"SVN",0.374997,0.526451,0.185379,
202112,"SVN",0.496969,0.584357,0.217636,
202201,"SVN",0.398936,0.478514,0.228867,
202202,"SVN",0.338160,0.481604,0.182183,
202203,"SVN",0.444807,0.672296,0.189514,
202204,"SVN",0.383123,0.640797,0.142799,
202205,"SVN",0.256729,0.529061,0.104675,
202206,"SVN",0.192760,0.665386,0.096106,
202207,"SVN",0.284107,0.601684,0.091955,
202208,"SVN",0.287774,0.634491,0.083617,
202209,"SVN",0.237747,0.606113,0.096910,
202210,"SVN",0.147574,0.660411,0.112852,
202211,"SVN",0.048357,0.555089,0.159525,
202212,"SVN",0.222002,0.605560,0.181065,
202301,"SVN",0.233731,0.617304,0.189773,
202302,"SVN",0.300108,0.532301,0.175666,
202303,"SVN",0.305942,0.617749,0.156686,
202304,"SVN",0.221430,0.545041,0.138537,
202305,"SVN",0.109408,0.559058,0.117977,
202306,"SVN",0.300201,0.575212,0.100923,
202307,"SVN",0.308336,0.493163,0.088816,
202308,"SVN",0.335296,0.551980,0.080680,
202309,"SVN",0.275786,0.579932,0.091716,
202310,"SVN",0.354443,0.518091,0.116763,
202311,"SVN",0.235773,0.508521,0.165439,
202312,"SVN",0.120173,0.535123,0.193908,
202401,"SVN",0.346365,0.580178,0.219659,
202402,"SVN",0.332468,0.515444,0.167513,
202403,"SVN",0.297566,0.565186,0.163920,
202404,"SVN",0.193665,0.609066,0.144120,
202405,"SVN",0.083432,0.601835,0.122588,
202406,"SVN",0.251235,0.601889,0.103213,
202407,"SVN",0.252930,0.606097,0.097980,
202408,"SVN",0.276588,0.608188,0.097036,
202409,"SVN",0.228227,0.573119,0.108663,
202410,"SVN",0.306855,0.564932,0.119995,
202411,"SVN",0.434473,0.587527,0.179786,
202412,"SVN",0.362427,0.546585,0.209177,
202501,"SVN",0.348619,0.485039,0.215512,
202502,"SVN",0.339525,0.536524,0.193427,
202503,"SVN",0.328226,0.610265,0.173594,
202504,"SVN",0.167580,0.645812,0.124241,
202505,"SVN",0.006444,0.620904,0.132937,
202506,"SVN",0.005442,0.646774,0.115739,
202507,"SVN",0.019010,0.634817,0.113540,
202508,"SVN",0.004771,0.587681,0.105558,
202509,"SVN",0.006338,0.653698,0.119155,
202510,"SVN",0.261781,0.701575,0.177223,
202511,"SVN",0.262354,0.617492,0.203695,
202512,"SVN",0.288996,0.609312,0.216708,
202601,"SVN",0.285684,0.496429,0.255717,
202602,"SVN",0.226665,0.540100,0.192330,
202603,"SVN",0.220578,0.837859,0.182712,
202604,"SVN",0.079654,0.731522,0.153964,
202605,"SVN",0.005935,0.613377,0.126503,
202606,"SVN",0.006433,0.620622,0.106653,
202607,"SVN",,,0.103939,
202608,"SVN",,,,
202609,"SVN",,,,
202610,"SVN",,,,
202611,"SVN",,,,
202612,"SVN",,,,
200801,"SWE",0.535091,2.898439,0.253338,
200802,"SWE",0.700583,3.065712,0.222602,
200803,"SWE",0.503666,2.835041,0.227725,
200804,"SWE",0.632924,3.147564,0.149799,
200805,"SWE",0.458289,3.114252,0.099452,
200806,"SWE",1.382211,2.950871,0.102712,
200807,"SWE",0.515826,2.874561,0.085688,
200808,"SWE",0.938306,3.005736,0.106437,
200809,"SWE",0.977316,3.139137,0.117614,
200810,"SWE",1.553680,3.143085,0.160303,
200811,"SWE",1.230810,2.897123,0.211995,
200812,"SWE",0.904874,3.224862,0.249509,
200901,"SWE",0.627091,2.969513,0.305116,
200902,"SWE",0.785678,2.769618,0.277942,
200903,"SWE",0.573120,3.015335,0.259065,
200904,"SWE",0.484919,2.791863,0.148186,
200905,"SWE",0.408575,2.787240,0.133383,
200906,"SWE",0.875696,2.991589,0.125086,
200907,"SWE",0.356532,2.749406,0.125881,
200908,"SWE",0.321556,3.265453,0.117486,
200909,"SWE",0.264220,3.179516,0.159016,
200910,"SWE",0.568794,3.105961,0.250322,
200911,"SWE",1.189639,2.704554,0.265871,
200912,"SWE",0.908881,3.015770,0.400843,
201001,"SWE",0.792596,2.757713,0.458142,
201002,"SWE",0.624261,2.887303,0.399454,
201003,"SWE",0.887997,3.119956,0.367599,
201004,"SWE",0.674116,2.581081,0.279417,
201005,"SWE",0.479986,4.892011,0.195657,
201006,"SWE",0.964498,2.860230,0.174906,
201007,"SWE",1.004171,2.722681,0.170635,
201008,"SWE",1.126029,2.874393,0.091297,
201009,"SWE",0.935787,2.974577,0.191336,
201010,"SWE",1.300902,2.966230,0.308057,
201011,"SWE",0.907042,2.920750,0.377598,
201012,"SWE",0.613710,3.550820,0.519693,
201101,"SWE",0.438516,3.140676,0.409973,
201102,"SWE",0.975259,2.896661,0.392734,
201103,"SWE",0.423017,3.059268,0.384376,
201104,"SWE",0.477475,2.978747,0.229173,
201105,"SWE",0.363261,2.910574,0.210158,
201106,"SWE",1.116985,2.821038,0.113725,
201107,"SWE",0.852145,2.685917,0.091941,
201108,"SWE",1.010358,2.915000,0.119784,
201109,"SWE",0.812550,2.849371,0.141777,
201110,"SWE",1.252689,2.945985,0.156561,
201111,"SWE",0.897463,2.769853,0.264801,
201112,"SWE",0.846909,2.759863,0.283502,
201201,"SWE",0.694315,2.623240,0.350167,
201202,"SWE",0.564004,2.893498,0.359619,
201203,"SWE",0.574548,2.704074,0.229689,
201204,"SWE",0.673791,2.635262,0.158544,
201205,"SWE",0.372239,2.874781,0.116896,
201206,"SWE",0.935515,2.656982,0.110456,
201207,"SWE",0.698832,2.751533,0.095916,
201208,"SWE",0.962700,3.050548,0.102770,
201209,"SWE",0.693599,2.744591,0.119336,
201210,"SWE",0.866074,2.897253,0.167839,
201211,"SWE",0.768949,2.708965,0.204035,
201212,"SWE",0.832012,2.803671,0.414100,
201301,"SWE",0.739899,2.588927,0.394866,
201302,"SWE",0.603428,2.474417,0.349784,
201303,"SWE",0.566541,2.485068,0.367762,
201304,"SWE",0.536778,2.544669,0.192351,
201305,"SWE",0.631138,3.427109,0.102733,
201306,"SWE",0.796549,2.784705,0.100547,
201307,"SWE",0.750404,2.777153,0.084317,
201308,"SWE",0.744898,2.843908,0.096285,
201309,"SWE",0.743739,2.475793,0.144700,
201310,"SWE",0.694618,2.703744,0.146941,
201311,"SWE",0.828617,2.424294,0.213772,
201312,"SWE",1.099337,2.300594,0.238745,
201401,"SWE",0.651936,2.444696,0.351862,
201402,"SWE",0.507091,2.277732,0.263579,
201403,"SWE",0.692549,2.517525,0.177027,
201404,"SWE",0.574866,2.640644,0.147907,
201405,"SWE",0.691404,2.656253,0.118152,
201406,"SWE",1.009245,2.691145,0.114923,
201407,"SWE",0.805795,2.606131,0.108580,
201408,"SWE",0.445222,2.733780,0.112790,
201409,"SWE",0.541285,2.716965,0.116538,
201410,"SWE",1.004244,2.681390,0.164110,
201411,"SWE",0.736141,2.401652,0.192999,
201412,"SWE",0.624903,2.561817,0.261561,
201501,"SWE",0.521979,2.440967,0.310696,
201502,"SWE",0.618446,2.261316,0.289467,
201503,"SWE",0.748474,2.649064,0.195599,
201504,"SWE",0.652731,2.635599,0.132214,
201505,"SWE",0.729300,2.520987,0.123141,
201506,"SWE",0.695533,2.825946,0.103424,
201507,"SWE",0.674544,2.626546,0.087759,
201508,"SWE",0.864260,2.806445,0.092961,
201509,"SWE",0.739260,2.522506,0.095441,
201510,"SWE",0.501110,2.599260,0.148544,
201511,"SWE",0.556776,2.435048,0.204308,
201512,"SWE",0.714137,2.729860,0.251242,
201601,"SWE",0.447427,2.355077,0.398998,
201602,"SWE",0.518137,2.418281,0.299171,
201603,"SWE",0.490217,2.633461,0.243042,
201604,"SWE",0.409861,2.391180,0.137554,
201605,"SWE",0.441534,2.585180,0.111151,
201606,"SWE",0.625165,2.587963,0.098595,
201607,"SWE",1.087165,2.426658,0.091148,
201608,"SWE",0.843884,2.804776,0.110228,
201609,"SWE",0.448643,2.683459,0.132753,
201610,"SWE",0.843863,2.662114,0.163526,
201611,"SWE",1.009981,2.688673,0.269999,
201612,"SWE",0.855394,2.499798,0.284031,
201701,"SWE",0.351455,2.327466,0.160389,
201702,"SWE",0.325581,2.253664,0.145422,
201703,"SWE",0.611462,2.591950,0.702686,
201704,"SWE",0.649005,2.336623,0.090894,
201705,"SWE",0.333349,2.672093,0.083495,
201706,"SWE",0.946055,2.591429,0.071723,
201707,"SWE",0.375672,2.507203,0.062726,
201708,"SWE",0.962125,2.696680,0.080090,
201709,"SWE",1.115855,2.633666,0.083369,
201710,"SWE",0.779574,2.567224,0.110906,
201711,"SWE",1.375171,2.466007,0.139999,
201712,"SWE",0.483126,2.331685,0.156059,
201801,"SWE",0.885431,1.997052,0.190182,
201802,"SWE",0.777331,2.710919,0.255166,
201803,"SWE",0.885431,2.811657,0.229812,
201804,"SWE",0.598846,2.819407,0.162900,
201805,"SWE",0.638263,2.540196,0.124189,
201806,"SWE",0.592894,2.466398,0.074794,
201807,"SWE",0.524010,2.435466,0.105754,
201808,"SWE",0.568024,2.399712,0.137151,
201809,"SWE",0.454104,2.246476,0.106936,
201810,"SWE",0.737731,2.484834,0.151077,
201811,"SWE",0.622257,2.372545,0.213697,
201812,"SWE",0.804397,2.332558,0.213040,
201901,"SWE",0.823015,1.998703,0.218270,
201902,"SWE",0.813403,1.952856,0.169824,
201903,"SWE",0.905697,2.193093,0.211997,
201904,"SWE",0.524385,2.900343,0.170552,
201905,"SWE",0.640015,2.403773,0.170148,
201906,"SWE",0.667841,2.355076,0.109196,
201907,"SWE",0.604326,3.078401,0.151409,
201908,"SWE",0.617016,2.714873,0.129958,
201909,"SWE",0.523081,2.683758,0.116805,
201910,"SWE",0.630916,2.344969,0.102680,
201911,"SWE",0.617610,2.238303,0.152097,
201912,"SWE",0.742860,1.972175,0.206857,
202001,"SWE",0.738196,2.150147,0.205400,
202002,"SWE",0.662965,2.114148,0.168232,
202003,"SWE",0.995512,2.345290,0.160691,
202004,"SWE",0.511921,2.107241,0.101222,
202005,"SWE",0.539007,2.172453,0.094049,
202006,"SWE",0.466598,2.036799,0.089444,
202007,"SWE",0.329959,2.456127,0.095585,
202008,"SWE",0.366622,2.308189,0.090317,
202009,"SWE",0.500863,2.492847,0.100949,
202010,"SWE",0.507044,2.261399,0.130977,
202011,"SWE",0.513155,2.048134,0.164070,
202012,"SWE",0.511511,2.048134,0.195407,
202101,"SWE",0.640749,2.022172,0.280316,
202102,"SWE",0.621955,2.148543,0.238465,
202103,"SWE",0.627742,2.259535,0.180341,
202104,"SWE",0.601159,2.231080,0.152873,
202105,"SWE",0.599022,2.369795,0.093117,
202106,"SWE",0.569465,2.436549,0.160917,
202107,"SWE",0.500184,2.614274,0.095341,
202108,"SWE",0.388906,2.423123,0.122261,
202109,"SWE",0.539206,2.297843,0.111427,
202110,"SWE",0.643404,2.405563,0.143622,
202111,"SWE",0.611482,2.290521,0.155104,
202112,"SWE",0.645725,2.365444,0.166397,
202201,"SWE",0.513442,1.946788,0.206592,
202202,"SWE",0.610269,1.979018,0.159284,
202203,"SWE",0.616852,2.314407,0.113120,
202204,"SWE",0.620104,1.919638,0.105787,
202205,"SWE",0.541947,2.096621,0.095517,
202206,"SWE",0.535064,2.044964,0.061254,
202207,"SWE",0.739260,2.095045,0.102397,
202208,"SWE",0.462080,2.447810,0.105160,
202209,"SWE",0.469967,2.388047,0.083799,
202210,"SWE",0.625878,2.069550,0.107482,
202211,"SWE",0.514086,2.319132,0.104482,
202212,"SWE",0.535844,2.485494,0.159182,
202301,"SWE",0.581875,1.983134,0.132693,
202302,"SWE",0.551903,1.940903,0.115141,
202303,"SWE",0.561266,2.320063,0.146370,
202304,"SWE",0.560154,2.139019,0.083002,
202305,"SWE",0.550390,2.503389,0.091216,
202306,"SWE",0.595948,2.252179,0.090609,
202307,"SWE",0.564716,2.124578,0.083390,
202308,"SWE",0.515603,2.346351,0.088382,
202309,"SWE",0.462948,2.062243,0.111408,
202310,"SWE",0.503069,2.073559,0.109808,
202311,"SWE",0.549813,2.067042,0.141453,
202312,"SWE",0.521900,2.037337,0.156683,
202401,"SWE",0.581302,2.547425,0.225071,
202402,"SWE",0.546308,2.277701,0.159592,
202403,"SWE",0.559348,2.541830,0.126993,
202404,"SWE",0.542789,2.548348,0.143059,
202405,"SWE",0.540401,2.726935,0.106644,
202406,"SWE",0.461873,2.371794,0.091834,
202407,"SWE",0.468551,2.586435,0.092648,
202408,"SWE",0.353649,2.707919,0.109911,
202409,"SWE",0.432274,2.461810,0.106410,
202410,"SWE",0.438567,2.358955,0.087930,
202411,"SWE",0.501116,2.430764,0.142657,
202412,"SWE",0.517095,2.250360,0.130508,
202501,"SWE",0.577737,2.495906,0.144643,
202502,"SWE",0.471084,2.341781,0.143764,
202503,"SWE",0.493756,2.559836,0.096810,
202504,"SWE",0.487911,2.478975,0.101294,
202505,"SWE",0.523309,2.757822,0.084392,
202506,"SWE",0.499710,2.578503,0.099131,
202507,"SWE",0.462650,2.535117,0.089730,
202508,"SWE",0.490860,2.477683,0.115235,
202509,"SWE",0.435367,2.574353,0.080808,
202510,"SWE",0.429564,2.482619,0.119739,
202511,"SWE",0.493907,2.372303,0.165157,
202512,"SWE",0.531148,2.300526,0.134542,
202601,"SWE",0.552868,2.453420,0.147610,
202602,"SWE",0.499086,2.429674,0.177612,
202603,"SWE",0.488085,2.665885,0.129415,
202604,"SWE",0.498075,2.369509,0.090571,
202605,"SWE",0.411782,2.363530,0.098846,
202606,"SWE",0.530040,2.383404,0.086383,
202607,"SWE",,,0.075974,
202608,"SWE",,,0.088517,
202609,"SWE",,,,
202610,"SWE",,,,
202611,"SWE",,,,
202612,"SWE",,,,
200801,"TUR",,,7.002030,
200802,"TUR",,,7.090463,
200803,"TUR",,,7.121423,
200804,"TUR",,,5.794420,
200805,"TUR",,,5.777093,
200806,"TUR",,,5.404733,
200807,"TUR",,,4.559346,
200808,"TUR",,,5.530867,
200809,"TUR",,,5.520531,
200810,"TUR",,,5.663343,
200811,"TUR",,,6.007689,
200812,"TUR",,,6.077747,
200901,"TUR",,,6.191482,
200902,"TUR",,,5.584476,
200903,"TUR",,,5.851263,
200904,"TUR",,,4.461293,
200905,"TUR",,,4.561069,
200906,"TUR",,,4.790864,
200907,"TUR",,,5.077097,
200908,"TUR",,,5.436961,
200909,"TUR",,,4.812459,
200910,"TUR",,,5.034657,
200911,"TUR",,,6.217976,
200912,"TUR",,,7.405895,
201001,"TUR",,,7.638296,
201002,"TUR",,,6.300732,
201003,"TUR",,,6.595339,
201004,"TUR",,,5.615736,
201005,"TUR",,,4.919631,
201006,"TUR",,,4.753686,
201007,"TUR",,,5.418915,
201008,"TUR",,,5.758611,
201009,"TUR",,,5.256374,
201010,"TUR",,,6.490548,
201011,"TUR",,,5.885571,
201012,"TUR",,,8.440895,
201101,"TUR",,,9.367415,
201102,"TUR",,,8.472980,
201103,"TUR",,,8.402155,
201104,"TUR",,,6.929145,
201105,"TUR",,,5.199788,
201106,"TUR",,,4.877050,
201107,"TUR",,,5.987374,
201108,"TUR",,,6.025385,
201109,"TUR",,,5.995170,
201110,"TUR",,,7.190281,
201111,"TUR",,,8.908733,
201112,"TUR",,,9.898960,
201201,"TUR",,,10.036635,
201202,"TUR",,,9.169229,
201203,"TUR",,,8.860555,
201204,"TUR",,,5.507614,
201205,"TUR",,,5.187646,
201206,"TUR",,,5.394878,
201207,"TUR",,,6.614084,
201208,"TUR",,,6.035663,
201209,"TUR",,,6.423442,
201210,"TUR",,,6.053703,
201211,"TUR",,,7.568440,
201212,"TUR",,,9.769937,
201301,"TUR",,6.313986,9.716824,
201302,"TUR",,6.176120,7.993616,
201303,"TUR",,5.610739,7.923608,
201304,"TUR",,7.467489,6.393534,
201305,"TUR",,7.848625,5.840068,
201306,"TUR",,7.388628,5.767112,
201307,"TUR",,7.778482,6.144784,
201308,"TUR",,7.754269,5.800342,
201309,"TUR",,7.578105,6.194004,
201310,"TUR",,6.982769,6.734927,
201311,"TUR",,6.988941,8.237169,
201312,"TUR",,7.698346,10.611783,
201401,"TUR",,6.810357,9.816771,
201402,"TUR",,6.249089,8.737049,
201403,"TUR",,7.541596,8.675765,
201404,"TUR",,7.451349,6.955908,
201405,"TUR",,7.770023,6.637090,
201406,"TUR",,8.905663,6.252589,
201407,"TUR",,8.605069,6.723018,
201408,"TUR",,8.557245,6.707822,
201409,"TUR",,8.531772,6.866181,
201410,"TUR",,8.154874,6.080784,
201411,"TUR",,7.586559,9.440968,
201412,"TUR",,8.150744,10.169480,
201501,"TUR",,7.930880,10.459421,
201502,"TUR",,7.158896,9.827741,
201503,"TUR",,8.660235,8.574305,
201504,"TUR",,8.770382,7.289146,
201505,"TUR",,9.495866,5.808144,
201506,"TUR",,9.575215,5.625281,
201507,"TUR",,10.222615,5.574215,
201508,"TUR",,10.445779,6.545563,
201509,"TUR",,9.702694,5.761840,
201510,"TUR",,9.705597,6.563253,
201511,"TUR",,8.132195,8.222208,
201512,"TUR",,9.041551,11.208215,
201601,"TUR",,7.839342,11.125983,
201602,"TUR",,7.905653,8.476407,
201603,"TUR",,9.322907,8.005510,
201604,"TUR",,9.567463,6.157101,
201605,"TUR",,10.427816,5.494858,
201606,"TUR",,9.908590,5.434367,
201607,"TUR",,9.740398,5.517310,
201608,"TUR",,11.174099,6.691848,
201609,"TUR",,10.657591,4.673243,
201610,"TUR",,10.561654,6.486419,
201611,"TUR",,9.633853,9.367885,
201612,"TUR",,9.835221,11.743172,
201701,"TUR",14.057632,8.537968,12.222695,
201702,"TUR",12.975566,7.720211,10.568266,
201703,"TUR",11.746775,9.779132,9.592769,
201704,"TUR",9.904172,9.375560,8.007774,
201705,"TUR",9.760676,10.847892,6.025492,
201706,"TUR",12.067610,10.999294,5.895232,
201707,"TUR",14.300660,11.893018,7.547660,
201708,"TUR",14.994059,12.041364,6.836287,
201709,"TUR",13.738874,11.429642,6.629734,
201710,"TUR",16.411056,11.384502,7.319430,
201711,"TUR",15.625203,9.566796,11.328949,
201712,"TUR",14.262058,10.886393,10.790789,
201801,"TUR",14.035373,9.088751,12.393033,
201802,"TUR",12.990531,8.659563,10.115041,
201803,"TUR",12.782229,10.466185,8.739088,
201804,"TUR",11.935741,9.771685,6.687153,
201805,"TUR",13.173731,10.904905,6.192037,
201806,"TUR",13.337389,10.352606,4.664981,
201807,"TUR",14.257505,12.912575,6.983884,
201808,"TUR",13.810835,12.067021,5.617089,
201809,"TUR",14.431583,10.397270,6.232550,
201810,"TUR",15.302267,10.239634,7.009317,
201811,"TUR",14.470386,10.116504,8.022294,
201812,"TUR",13.575516,8.716362,11.981531,
201901,"TUR",13.572024,8.661576,11.345432,
201902,"TUR",13.230033,9.043522,8.983105,
201903,"TUR",12.689788,9.937235,8.940960,
